run_id,ts_lectura,codigo,actividad,grupo,profesores_raw,cupos_disponibles,orden_lectura
local-20260914T050833,2026-09-14T05:08:55-05:00,2015938,CLASE TEORICA,(1) Grupo 1,Maria Alejandra Caicedo Londoño,0,0
local-20260914T050833,2026-09-14T05:08:55-05:00,2015938,CLASE TEORICA,(2) Grupo 2,Maria Alejandra Caicedo Londoño,0,0
local-20260914T050833,2026-09-14T05:08:55-05:00,2015938,CLASE TEORICA,(3) Grupo 3,JOSE LUIS DIAZ AREVALO,0,0
local-20260914T050833,2026-09-14T05:08:55-05:00,2015938,CLASE TEORICA,(4) Grupo 4,JOSE LUIS DIAZ AREVALO,0,0
local-20260914T050833,2026-09-14T05:08:56-05:00,2015939,CLASE TEORICA,(1) Grupo 1,ALVARO MARTIN GUTIERREZ MALAXECHEBARRIA,0,1
local-20260914T050833,2026-09-14T05:08:56-05:00,2015939,CLASE TEORICA,(2) Grupo 2,ALVARO MARTIN GUTIERREZ MALAXECHEBARRIA,0,1
local-20260914T050833,2026-09-14T05:08:56-05:00,2015939,CLASE TEORICA,(3) Grupo 3,Edder Alexander Velandia Duran,18,1
local-20260914T050833,2026-09-14T05:08:56-05:00,2015939,CLASE TEORICA,(4) Grupo 4,CARLOS ALBERTO ESPAÑOL MARIÑO,0,1
local-20260914T050833,2026-09-14T05:08:56-05:00,2015939,CLASE TEORICA,(5) Grupo 5,No informado,0,1
local-20260914T050833,2026-09-14T05:08:59-05:00,1000003-B,NA,(1) Grupo 1,Erika Lorena Rosero Alzate; Oscar Andrés Rojas Sepúlveda,0,2
local-20260914T050833,2026-09-14T05:08:59-05:00,1000003-B,NA,(10) Grupo 10,Epifanio Lozano Ayala,0,2
local-20260914T050833,2026-09-14T05:08:59-05:00,1000003-B,NA,(11) Grupo 11,Gustavo Adolfo Nieto Clavijo,0,2
local-20260914T050833,2026-09-14T05:08:59-05:00,1000003-B,NA,(12) Grupo 12,LENIN DAVID ANGARITA RIVERA,0,2
local-20260914T050833,2026-09-14T05:08:59-05:00,1000003-B,NA,(13) Grupo 13,Mohammed EL AIDI,0,2
local-20260914T050833,2026-09-14T05:08:59-05:00,1000003-B,NA,(15) Grupo 15,Myriam Leonor Campos Florez,0,2
