run_id,ts_lectura,codigo,actividad,grupo,profesores_raw,cupos_disponibles,orden_lectura
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,AMBIGUA,(1) Grupo 1,AMBIGUA,20,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,CLASE MAGISTRAL,(10) Grupo 10,No informado,8,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,AMBIGUA,(2) Grupo 2,AMBIGUA,12,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,CLASE MAGISTRAL,(4) Grupo 4,Gustavo Adolfo Nieto Clavijo,12,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,CLASE MAGISTRAL,(5) Grupo 5,Natalia Camila Pinzon Cortes,14,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,CLASE MAGISTRAL,(6) Grupo 6,Martha Cecilia Moreno Penagos,7,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,CLASE MAGISTRAL,(7) Grupo 7,Claudio Rodriguez Beltran,13,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,CLASE MAGISTRAL,(8) Grupo 8,Gabriel Ignacio Padilla Leon,4,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000001-B,CLASE MAGISTRAL,(9) Grupo 9,No informado,1,8
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(1) Grupo 1 - Clase Presencial,Ruth Andrea Cortés Suárez,6,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(10) Grupo 10 - Clase presencial,Karen Johanna Castelblanco Villamil,3,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(2) Grupo 2 - Clase Presencial,Ruth Andrea Cortés Suárez,0,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(3) Grupo 3 - Clase Presencial,Adriana Patricia Díaz Cuevas,0,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(4) Grupo 4 - Clase Presencial,Adriana Patricia Díaz Cuevas,2,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(5) Grupo 5 - Clase Presencial,Andres Felipe Escovar Barreto,1,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(6) Grupo 6 - Clase Presencial,Ruth Andrea Cortés Suárez,8,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(7) Grupo 7 - Clase Presencial,Karen Johanna Castelblanco Villamil,1,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(8) Grupo 8 - Clase Presencial,Adriana Patricia Díaz Cuevas,1,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,CLASE TEORICA,(9) Grupo 9 - Clase Presencial,Carlas Lucia Castilla Lara,18,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000002-B,NA,(BCA_302) Cierre anticipado grupo 6,NA,0,7
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000004-B,NA,(1) Grupo 1,NA,13,0
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000004-B,NA,(10) Grupo 10,No informado,7,0
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000004-B,NA,(11) Grupo 11,No informado,8,0
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000004-B,NA,(12) Grupo 12,No informado,4,0
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000004-B,NA,(13) Grupo 13,No informado,3,0
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000004-B,NA,(14) Grupo 14,No informado,15,0
legacy-20260724T04360000,2026-07-23T23:36:00-05:00,1000004-B,NA,(16) Grupo 16,No informado,8,0
