run_id,ts_lectura,codigo,actividad,grupo,profesores_raw,cupos_disponibles,orden_lectura
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,AMBIGUA,(1) Grupo 1,AMBIGUA,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(10) Grupo 10,No informado,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE TEORICA,(19) Grupo 19,No informado,5,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,AMBIGUA,(2) Grupo 2,AMBIGUA,10,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(3) Grupo 3,Jeanneth Galeano Penaloza,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(4) Grupo 4,Gustavo Adolfo Nieto Clavijo,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(5) Grupo 5,Natalia Camila Pinzon Cortes,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(6) Grupo 6,Martha Cecilia Moreno Penagos,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(7) Grupo 7,Claudio Rodriguez Beltran,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(8) Grupo 8,Gabriel Ignacio Padilla Leon,0,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000001-B,CLASE MAGISTRAL,(9) Grupo 9,No informado,10,37
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(1) Grupo 1 - Clase Presencial,Ruth Andrea Cortés Suárez,1,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(10) Grupo 10 - Clase presencial,Karen Johanna Castelblanco Villamil,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(2) Grupo 2 - Clase Presencial,Ruth Andrea Cortés Suárez,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(3) Grupo 3 - Clase Presencial,Adriana Patricia Díaz Cuevas,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(4) Grupo 4 - Clase Presencial,Adriana Patricia Díaz Cuevas,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(5) Grupo 5 - Clase Presencial,Andres Felipe Escovar Barreto,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(6) Grupo 6 - Clase Presencial,Ruth Andrea Cortés Suárez,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(7) Grupo 7 - Clase Presencial,Karen Johanna Castelblanco Villamil,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(8) Grupo 8 - Clase Presencial,Adriana Patricia Díaz Cuevas,0,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000002-B,CLASE TEORICA,(9) Grupo 9 - Clase Presencial,Carlas Lucia Castilla Lara,10,36
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(10) Grupo 10,No informado,53,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(11) Grupo 11,No informado,24,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(12) Grupo 12,No informado,24,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(13) Grupo 13,No informado,16,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(14) Grupo 14,No informado,90,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(16) Grupo 16,No informado,27,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(17) Grupo 17,Hernan Garzon Gutierrez,39,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(19) Grupo 19,No informado,59,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(2) Grupo 2,No informado,24,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(20) Grupo 20,Hernan Garzon Gutierrez,10,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(21) Grupo 21,No informado,60,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(22) Grupo 22,No informado,60,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(24) Grupo 24,Ricardo Ariel Pastran Ramirez,60,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(25) Grupo 25,No informado,40,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(27) Grupo 27,No informado,51,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(28) Grupo 28,No informado,60,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(29) Grupo 29,No informado,60,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(30) Grupo 30,No informado,60,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(32) Grupo 32,No informado,90,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(4) Grupo 4,Myriam Leonor Campos Florez,37,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(5) Grupo 5,Oscar Javier Lopez Alfonso,84,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(7) Grupo 7,Anderson Arley Vera Arboleda,64,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(8) Grupo 8,No informado,40,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000004-B,NA,(9) Grupo 9,No informado,18,4
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(1) Grupo 1,Orlando Vanegas Canro,0,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(10) Grupo 10,Epifanio Lozano Ayala,50,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(14) Grupo 14,Mohammed EL AIDI,40,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(15) Grupo 15,Alina Fedosova,60,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(16) Grupo 16,No informado,70,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(17) Grupo 17,Hernan Garzon Gutierrez,40,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(2) Grupo 2,RENE ERLIN CASTILLO,60,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(20) Grupo 20,Franqui Solis Cardenas Poloche,40,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(22) Grupo 22,No informado,60,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(3) Grupo 3,Eduardo Cardenas Gomez,70,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(4) Grupo 4,Edward Samuel Becerra Rojas,60,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(6) Grupo 6,No informado,60,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(7) Grupo 7,Franqui Solis Cardenas Poloche,100,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(8) Grupo 8,No informado,40,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000005-B,NA,(9) Grupo 9,No informado,10,6
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000006-B,NA,(1) Grupo 1,No informado,40,5
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000006-B,NA,(10) Grupo 10,No informado,100,5
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000006-B,NA,(11) Grupo 11,No informado,40,5
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000006-B,NA,(12) Grupo 12,Leonid Lebedev,60,5
legacy-20260806T04330000,2026-08-05T23:33:00-05:00,1000006-B,NA,(13) Grupo 13,Juan Carlos Hernandez Rincon,40,5
