run_id,ts_lectura,codigo,actividad,grupo,profesores_raw,cupos_disponibles,orden_lectura
local-20260828T172511,2026-08-28T17:25:44-05:00,2015938,CLASE TEORICA,(1) Grupo 1,Maria Alejandra Caicedo Londoño,0,0
local-20260828T172511,2026-08-28T17:25:44-05:00,2015938,CLASE TEORICA,(2) Grupo 2,Maria Alejandra Caicedo Londoño,0,0
local-20260828T172511,2026-08-28T17:25:44-05:00,2015938,CLASE TEORICA,(3) Grupo 3,JOSE LUIS DIAZ AREVALO,0,0
local-20260828T172511,2026-08-28T17:25:44-05:00,2015938,CLASE TEORICA,(4) Grupo 4,JOSE LUIS DIAZ AREVALO,0,0
local-20260828T172511,2026-08-28T17:25:45-05:00,2015939,CLASE TEORICA,(1) Grupo 1,ALVARO MARTIN GUTIERREZ MALAXECHEBARRIA,0,1
local-20260828T172511,2026-08-28T17:25:45-05:00,2015939,CLASE TEORICA,(2) Grupo 2,ALVARO MARTIN GUTIERREZ MALAXECHEBARRIA,0,1
local-20260828T172511,2026-08-28T17:25:45-05:00,2015939,CLASE TEORICA,(3) Grupo 3,Edder Alexander Velandia Duran,1,1
local-20260828T172511,2026-08-28T17:25:45-05:00,2015939,CLASE TEORICA,(4) Grupo 4,CARLOS ALBERTO ESPAÑOL MARIÑO,0,1
local-20260828T172511,2026-08-28T17:25:45-05:00,2015939,CLASE TEORICA,(5) Grupo 5,No informado,0,1
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(1) Grupo 1,Agustin Moreno Canadas,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(10) Grupo 10,Epifanio Lozano Ayala,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(11) Grupo 11,Gustavo Adolfo Nieto Clavijo,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(12) Grupo 12,LENIN DAVID ANGARITA RIVERA,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(13) Grupo 13,Mohammed EL AIDI,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(15) Grupo 15,Myriam Leonor Campos Florez,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(16) Grupo 16,No informado,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(17) Grupo 17,Martha Cecilia Moreno Penagos,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(18) Grupo 18,John Alexander Cruz Morales,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(20) Grupo 20,Natalia Camila Pinzon Cortes,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(21) Grupo 21,Ivon Andrea Dorado Correa,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(22) Grupo 22,David Reyes Gaona,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(3) Grupo 3,JHON ALEJANDRO AYALA OLIVEROS,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(4) Grupo 4,Luis Alejandro Barbosa Torres,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(5) Grupo 5,Sherly Paola Alfonso Sanchez,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(7) Grupo 7,Myriam Leonor Campos Florez,0,2
local-20260828T172511,2026-08-28T17:25:47-05:00,1000003-B,NA,(8) Grupo 8,No informado,8,2
local-20260828T172511,2026-08-28T17:25:50-05:00,2015940,CLASE TEORICA,(1) Grupo 1,Maritzabel Molina Herrera,0,3
local-20260828T172511,2026-08-28T17:25:50-05:00,2015940,CLASE TEORICA,(2) Grupo 2,Gabriel Andres Bernal Granados,0,3
local-20260828T172511,2026-08-28T17:25:50-05:00,2015940,CLASE TEORICA,(3) Grupo 3,YON ALEXANDER BOLAÑOS DIAZ,0,3
